key,fare_amount
2014-06-14 13:39:00.000000154,10.727864
2014-06-14 13:39:00.00000097,12.951023
2014-06-14 13:39:00.00000067,11.949133
2014-06-14 13:39:00.000000179,6.0997453
2014-06-14 13:39:00.00000092,9.122694
2014-06-14 13:39:00.00000029,6.256656
2014-06-14 13:39:00.000000177,5.974737
2014-06-14 13:39:00.000000192,6.720437
2014-06-14 13:39:00.000000181,6.9974017
2014-06-14 13:39:00.000000120,9.838555
2014-06-14 13:39:00.0000008,6.3312416
2014-06-14 13:39:00.000000103,5.9234705
2014-06-14 13:39:00.00000049,15.403173
2014-06-14 13:39:00.000000108,6.905274
2014-06-14 13:39:00.00000072,6.5173626
2014-06-14 13:39:00.000000182,11.177997
2014-06-14 13:39:00.00000061,6.4252987
2014-06-14 13:39:00.00000093,7.964107
2014-06-14 13:39:00.000000170,10.306517
2014-06-14 13:39:00.000000147,40.462437
2014-06-14 13:39:00.000000140,6.0372834
2014-06-14 13:39:00.000000159,6.0989327
2014-06-14 13:39:00.00000012,5.1807785
2014-06-14 13:39:00.00000025,7.207239
2014-06-14 13:39:00.000000156,6.1131206
2014-06-14 13:39:00.000000152,7.4637413
2014-06-14 13:39:00.000000129,7.915471
2014-06-14 13:39:00.000000119,16.662123
2014-06-14 13:39:00.000000118,5.1251206
2014-06-14 13:39:00.00000076,6.0820556
2014-06-14 13:39:00.000000135,6.3035393
2014-06-14 13:39:00.00000023,18.132786
2014-06-14 13:39:00.00000082,8.611364
2014-06-14 13:39:00.000000125,9.045882
2014-06-14 13:39:00.00000075,8.390737
2014-06-14 13:39:00.000000124,6.170937
2014-06-14 13:39:00.000000172,6.5008345
2014-06-14 13:39:00.00000024,14.010091
2014-06-14 13:39:00.000000169,13.487103
2014-06-14 13:39:00.00000052,10.76025
2014-06-14 13:39:00.000000161,11.891374
2014-06-14 13:39:00.00000038,7.5158186
2014-06-14 13:39:00.00000035,10.043414
2014-06-14 13:39:00.00000053,10.643472
2014-06-14 13:39:00.000000183,6.692797
2014-06-14 13:39:00.000000131,53.64481
2014-06-14 13:39:00.000000180,6.4073
2014-06-14 13:39:00.000000130,5.958229
2014-06-14 13:39:00.00000032,5.3161573
2014-06-14 13:39:00.000000148,10.360795
2014-06-14 13:39:00.0000007,8.817035
2014-06-14 13:39:00.00000095,11.643294
2014-06-14 13:39:00.000000144,32.96297
2014-06-14 13:39:00.000000141,26.754946
2014-06-14 13:39:00.000000162,18.086275
2014-06-14 13:39:00.00000018,10.462993
2014-06-14 13:39:00.00000054,8.000524
2014-06-14 13:39:00.00000040,6.2857914
2014-06-14 13:39:00.00000096,5.870192
2014-06-14 13:39:00.00000055,22.139622
2014-06-14 13:39:00.000000109,7.138815
2014-06-14 13:39:00.000000151,6.833805
2014-06-14 13:39:00.00000016,9.388932
2014-06-14 13:39:00.00000062,9.6345415
2014-06-14 13:39:00.000000191,6.0735345
2014-06-14 13:39:00.00000034,8.112198
2014-06-14 13:39:00.000000160,6.37651
2014-06-14 13:39:00.00000013,6.0082145
2014-06-14 13:39:00.000000188,6.3796887
2014-06-14 13:39:00.00000086,7.6819906
2014-06-14 13:39:00.000000185,9.11528
2014-06-14 13:39:00.00000074,7.913053
2014-06-14 13:39:00.00000022,16.893335
2014-06-14 13:39:00.00000036,5.4050517
2014-06-14 13:39:00.000000126,5.2554984
2014-06-14 13:39:00.000000190,5.9713163
2014-06-14 13:39:00.00000042,6.1509547
2014-06-14 13:39:00.000000178,6.8161435
2014-06-14 13:39:00.000000163,6.1836305
2014-06-14 13:39:00.00000020,10.207148
2014-06-14 13:39:00.00000098,6.0529814
2014-06-14 13:39:00.000000114,20.953835
2014-06-14 13:39:00.00000045,8.262988
2014-06-14 13:39:00.00000094,5.2233706
2014-06-14 13:39:00.000000146,9.660151
2014-06-14 13:39:00.00000033,7.8428926
2014-06-14 13:39:00.000000143,5.9982624
2014-06-14 13:39:00.000000107,6.621444
2014-06-14 13:39:00.00000048,8.275386
2014-06-14 13:39:00.00000043,10.444275
2014-06-14 13:39:00.000000123,8.090086
2014-06-14 13:39:00.000000134,7.6331124
2014-06-14 13:39:00.000000142,6.936378
2014-06-14 13:39:00.000000122,8.993474
2014-06-14 13:39:00.000000176,8.647319
2011-12-12 09:42:12.0000004,6.5185776
2011-12-12 09:42:12.0000002,5.1626854
2011-12-12 09:42:12.0000001,12.156444
2011-12-12 09:42:12.0000003,6.8850555
2011-12-12 09:42:12.0000005,7.7566986
2013-06-27 00:20:40.0000001,14.5456915
2013-06-27 00:20:40.0000003,11.1106
2009-02-20 13:34:16.0000001,7.5569077
2009-02-20 13:34:16.0000002,12.897509
2009-02-20 13:34:16.0000003,6.8754225
2010-08-22 21:14:08.0000001,34.64709
2010-08-22 21:14:08.0000005,17.73846
2010-08-22 21:14:08.0000003,5.7497516
2010-08-22 21:14:08.0000002,8.884802
2012-08-06 08:58:08.0000002,5.7843375
2012-08-06 08:58:08.0000001,19.771591
2013-11-04 08:34:12.0000003,5.730017
2013-11-04 08:34:12.0000001,8.738435
2013-11-04 08:34:12.0000002,9.836904
2011-06-24 20:34:48.0000002,7.849165
2011-06-24 20:34:48.0000001,18.883041
2011-03-28 20:38:36.0000003,6.6072435
2011-03-28 20:38:36.0000004,5.915814
2011-03-28 20:38:36.0000002,9.221923
2011-08-14 20:36:28.0000004,7.0141273
2011-08-14 20:36:28.0000001,7.492988
2011-08-14 20:36:28.0000003,25.191872
2011-08-14 20:36:28.0000002,7.8153453
2015-02-21 15:52:44.0000004,16.483763
2015-02-21 15:52:44.0000003,7.425117
2015-02-21 15:52:44.0000002,13.435369
2015-02-21 15:52:44.0000001,8.0389595
2013-01-29 11:29:52.0000001,8.099713
2014-09-12 19:03:48.0000001,7.7504706
2013-11-09 18:52:40.0000004,7.8047466
2013-11-09 18:52:40.0000002,10.672028
2013-04-25 16:10:04.0000001,51.187202
2013-04-25 16:10:04.0000002,7.3090568
2013-09-07 14:37:52.0000001,6.2805905
2013-09-07 14:37:52.0000002,8.958832
2013-09-07 14:37:52.0000003,6.2089415
2011-05-21 13:16:20.0000004,6.0510077
2011-05-21 13:16:20.0000001,6.540381
2011-05-21 13:16:20.0000003,8.896154
2011-11-25 16:36:24.0000002,6.1577983
2011-11-25 16:36:24.0000001,12.069295
2015-01-31 20:54:04.0000001,6.102301
2010-11-01 23:31:28.0000002,8.442852
2010-11-01 23:31:28.0000001,8.423104
2010-11-01 23:31:28.0000003,11.3116255
2011-03-24 15:57:04.0000003,5.855672
2011-03-24 15:57:04.0000001,7.306809
2010-05-10 10:37:04.0000005,6.9218135
2010-05-10 10:37:04.0000002,6.236487
2010-05-10 10:37:04.0000003,9.889194
2010-05-10 10:37:04.0000006,8.107298
2012-06-09 16:53:44.0000002,8.808935
2012-08-22 22:39:20.0000003,19.749453
2012-08-22 22:39:20.0000001,6.073292
2012-12-23 02:29:16.0000001,14.161411
2012-06-30 15:55:12.0000004,12.98545
2012-06-30 15:55:12.0000002,6.8472114
2012-06-30 15:55:12.0000003,12.574424
2012-06-30 15:55:12.0000001,6.3489566
2011-10-02 23:36:00.00000056,11.419063
2011-10-02 23:36:00.00000086,17.217236
2011-10-02 23:36:00.00000081,16.780287
2011-10-02 23:36:00.0000009,5.5976615
2011-10-02 23:36:00.00000041,13.87325
2011-10-02 23:36:00.00000091,6.1025896
2011-10-02 23:36:00.0000008,12.823555
2011-10-02 23:36:00.00000015,29.941393
2011-10-02 23:36:00.00000014,11.71993
2011-10-02 23:36:00.00000047,8.538798
2011-10-02 23:36:00.00000076,7.527809
2011-10-02 23:36:00.00000011,7.670216
2011-10-02 23:36:00.00000075,5.9164095
2011-10-02 23:36:00.00000035,8.107311
2011-10-02 23:36:00.00000099,6.9072475
2011-10-02 23:36:00.00000062,9.169539
2011-10-02 23:36:00.00000085,8.5772
2011-10-02 23:36:00.00000043,19.870611
2011-10-02 23:36:00.00000071,12.296617
2011-10-02 23:36:00.00000023,6.21723
2011-10-02 23:36:00.00000092,6.0664673
2011-10-02 23:36:00.00000037,9.762602
2011-10-02 23:36:00.00000083,8.8714695
2011-10-02 23:36:00.00000054,13.794552
2011-10-02 23:36:00.00000073,10.991135
2011-10-02 23:36:00.0000005,7.6883845
2011-10-02 23:36:00.00000095,6.0150056
2011-10-02 23:36:00.00000088,6.8673644
2011-10-02 23:36:00.00000030,8.742367
2011-10-02 23:36:00.0000007,14.069402
2011-10-02 23:36:00.00000013,9.101579
2011-10-02 23:36:00.00000065,30.247898
2011-10-02 23:36:00.00000089,51.10145
2011-10-02 23:36:00.00000096,7.6562095
2011-10-02 23:36:00.00000039,10.146858
2011-10-02 23:36:00.00000038,30.03131
2011-10-02 23:36:00.00000067,19.541628
2011-10-02 23:36:00.00000077,11.696064
2011-10-02 23:36:00.00000020,17.719852
2011-10-02 23:36:00.00000063,17.117548
2011-10-02 23:36:00.00000012,8.058628
2011-10-02 23:36:00.00000058,19.193695
2011-10-02 23:36:00.00000026,10.738047
2011-10-02 23:36:00.00000074,20.394005
2011-10-02 23:36:00.00000059,11.1156
2011-10-02 23:36:00.00000090,15.308856
2011-10-02 23:36:00.0000004,32.77174
2011-10-02 23:36:00.0000003,15.2178545
2011-10-02 23:36:00.00000021,16.631271
2011-10-02 23:36:00.00000097,9.108804
2011-10-02 23:36:00.00000036,20.886068
2011-10-02 23:36:00.00000024,23.764254
2011-10-02 23:36:00.00000082,51.016827
2011-10-02 23:36:00.000000100,8.400018
2011-10-02 23:36:00.00000040,5.5252967
2011-10-02 23:36:00.00000022,5.941915
2013-03-21 12:47:28.0000006,9.607397
2013-03-21 12:47:28.0000008,9.995794
2013-03-21 12:47:28.0000003,10.148246
2013-03-21 12:47:28.0000005,7.0208993
2013-03-21 12:47:28.0000002,7.212274
2013-06-07 03:02:56.0000002,18.870432
2013-06-07 03:02:56.0000001,6.690676
2010-09-05 22:31:32.0000002,34.004066
2013-07-12 23:33:24.0000001,9.674127
2009-12-03 02:32:08.0000001,23.39996
2009-10-15 03:50:36.0000001,6.768908
2011-09-25 22:36:32.0000002,27.22038
2011-09-25 22:36:32.0000001,10.658817
2015-06-08 20:02:56.0000001,10.613343
2014-07-16 08:03:32.0000002,9.5584545
2014-07-16 08:03:32.0000001,8.728082
2011-12-15 13:14:32.0000002,7.526402
2011-12-15 13:14:32.0000001,5.899873
2011-10-11 22:13:48.0000002,15.243386
2011-10-11 22:13:48.0000005,8.768509
2011-10-11 22:13:48.0000003,7.4564977
2013-09-14 16:53:20.0000001,7.238597
2013-09-14 16:53:20.0000002,9.184535
2014-02-06 09:09:56.0000004,5.766056
2014-02-06 09:09:56.0000003,6.38271
2014-02-06 09:09:56.0000001,6.001294
2009-06-10 16:55:00.00000081,31.71168
2009-06-10 16:55:00.00000029,6.270213
2009-06-10 16:55:00.000000109,8.091804
2009-06-10 16:55:00.00000098,52.890415
2009-06-10 16:55:00.00000054,10.903711
2009-06-10 16:55:00.00000021,32.28395
2009-06-10 16:55:00.00000012,7.525829
2009-06-10 16:55:00.00000033,6.0898266
2009-06-10 16:55:00.00000024,8.514122
2009-06-10 16:55:00.00000099,10.713657
2009-06-10 16:55:00.0000009,7.282933
2009-06-10 16:55:00.000000158,7.1502624
2009-06-10 16:55:00.000000141,6.3100767
2009-06-10 16:55:00.00000093,7.0202575
2009-06-10 16:55:00.000000161,10.265193
2009-06-10 16:55:00.00000088,6.5017147
2009-06-10 16:55:00.0000003,8.588019
2009-06-10 16:55:00.00000018,6.3972707
2009-06-10 16:55:00.00000047,6.5429006
2009-06-10 16:55:00.000000154,10.642162
2009-06-10 16:55:00.000000131,5.855672
2009-06-10 16:55:00.00000046,12.91585
2009-06-10 16:55:00.0000004,6.383974
2009-06-10 16:55:00.000000107,6.002347
2009-06-10 16:55:00.000000114,6.200786
2009-06-10 16:55:00.000000117,7.560465
2009-06-10 16:55:00.000000162,11.081315
2009-06-10 16:55:00.00000049,10.750997
2009-06-10 16:55:00.00000069,7.5032287
2009-06-10 16:55:00.000000111,8.794083
2009-06-10 16:55:00.00000083,5.525204
2009-06-10 16:55:00.000000166,65.76198
2009-06-10 16:55:00.000000135,9.9146
2009-06-10 16:55:00.00000044,33.710392
2009-06-10 16:55:00.00000085,10.141014
2009-06-10 16:55:00.000000115,6.809692
2009-06-10 16:55:00.000000108,5.6386075
2009-06-10 16:55:00.00000034,6.2327204
2009-06-10 16:55:00.00000060,16.727755
2009-06-10 16:55:00.000000120,6.0959125
2009-06-10 16:55:00.000000174,33.72849
2009-06-10 16:55:00.0000007,6.8041515
2009-06-10 16:55:00.000000159,7.8805957
2009-06-10 16:55:00.000000171,26.184772
2009-06-10 16:55:00.000000145,11.927936
2009-06-10 16:55:00.00000074,7.3563876
2009-06-10 16:55:00.000000138,10.638734
2009-06-10 16:55:00.00000048,6.1685247
2009-06-10 16:55:00.000000101,6.423209
2009-06-10 16:55:00.000000153,6.2645354
2009-06-10 16:55:00.0000002,15.000892
2009-06-10 16:55:00.00000037,8.742591
2009-06-10 16:55:00.000000151,9.588727
2009-06-10 16:55:00.000000127,29.81908
2009-06-10 16:55:00.000000144,17.88165
2009-06-10 16:55:00.000000165,13.595263
2009-06-10 16:55:00.0000008,6.533358
2009-06-10 16:55:00.000000122,7.670522
2009-06-10 16:55:00.00000055,30.713741
2009-06-10 16:55:00.00000079,6.246261
2009-06-10 16:55:00.00000016,17.164112
2009-06-10 16:55:00.000000160,19.354027
2009-06-10 16:55:00.000000139,6.993315
2009-06-10 16:55:00.00000075,6.3828783
2009-06-10 16:55:00.00000017,6.955596
2009-06-10 16:55:00.00000070,6.3960376
2009-06-10 16:55:00.000000118,11.397029
2009-06-10 16:55:00.00000066,12.470646
2009-06-10 16:55:00.000000164,5.0393095
2009-06-10 16:55:00.000000100,10.579352
2009-06-10 16:55:00.00000082,8.459024
2009-06-10 16:55:00.00000090,12.406537
2009-06-10 16:55:00.000000125,12.9489765
2009-06-10 16:55:00.000000149,6.751761
2009-06-10 16:55:00.00000068,13.174646
2009-06-10 16:55:00.00000039,6.325392
2009-06-10 16:55:00.000000124,6.0277452
2009-06-10 16:55:00.00000053,9.899541
2009-06-10 16:55:00.00000045,8.154528
2009-06-10 16:55:00.000000102,5.853569
2009-06-10 16:55:00.000000140,8.3516865
2009-06-10 16:55:00.000000148,6.8516183
2009-06-10 16:55:00.000000147,6.874147
2009-06-10 16:55:00.00000097,8.018746
2009-06-10 16:55:00.00000094,7.0005655
2009-06-10 16:55:00.00000078,8.038556
2009-06-10 16:55:00.00000035,6.2945185
2009-06-10 16:55:00.00000072,7.813674
2009-06-10 16:55:00.00000031,5.6133237
2009-06-10 16:55:00.00000056,7.113037
2009-06-10 16:55:00.000000128,17.878698
2009-06-10 16:55:00.00000057,7.188364
2009-06-10 16:55:00.00000030,7.113046
2009-06-10 16:55:00.00000043,10.835144
2009-06-10 16:55:00.000000146,7.346638
2009-06-10 16:55:00.00000010,7.359174
2009-06-10 16:55:00.00000067,11.431499
2009-06-10 16:55:00.000000119,5.592666
2009-06-10 16:55:00.00000076,15.750031
2009-06-10 16:55:00.00000025,7.107631
2009-06-10 16:55:00.00000071,16.07257
2009-06-10 16:55:00.000000143,9.334551
2013-06-26 11:19:36.0000002,6.14928
2014-09-05 10:02:48.0000004,5.8691
2014-09-05 10:02:48.0000002,7.892356
2014-09-05 10:02:48.0000001,32.599033
2014-09-05 10:02:48.0000003,7.6185923
2012-09-19 12:31:40.0000001,8.133754
2012-09-19 12:31:40.0000002,5.887373
2009-03-22 04:31:40.0000002,18.163298
2009-08-27 02:31:44.0000001,21.318714
2009-05-02 20:11:32.0000001,10.761841
2009-05-02 20:11:32.0000004,9.800151
2011-02-20 02:31:16.0000002,8.067581
2011-02-20 02:31:16.0000001,20.306303
2011-06-24 12:03:00.00000010,7.101182
2011-06-24 12:03:00.00000067,11.264365
2011-06-24 12:03:00.00000071,11.716648
2011-06-24 12:03:00.000000100,7.093245
2011-06-24 12:03:00.000000145,6.269435
2011-06-24 12:03:00.000000152,9.509679
2011-06-24 12:03:00.00000026,14.248441
2011-06-24 12:03:00.000000199,6.148789
2011-06-24 12:03:00.000000195,5.3675838
2011-06-24 12:03:00.000000119,6.536957
2011-06-24 12:03:00.00000086,5.328866
2011-06-24 12:03:00.00000012,7.6401095
2011-06-24 12:03:00.00000097,18.592964
2011-06-24 12:03:00.00000058,6.243291
2011-06-24 12:03:00.000000176,6.361404
2011-06-24 12:03:00.000000139,5.2449884
2011-06-24 12:03:00.00000048,7.341241
2011-06-24 12:03:00.000000159,6.6215024
2011-06-24 12:03:00.00000079,6.0100675
2011-06-24 12:03:00.000000138,6.6267567
2011-06-24 12:03:00.000000135,11.447675
2011-06-24 12:03:00.000000173,5.63996
2011-06-24 12:03:00.000000162,12.778358
2011-06-24 12:03:00.00000018,10.146858
2011-06-24 12:03:00.000000136,6.770776
2011-06-24 12:03:00.000000185,7.79114
2011-06-24 12:03:00.00000069,7.3005524
2011-06-24 12:03:00.000000105,7.06352
2011-06-24 12:03:00.000000180,6.480208
2011-06-24 12:03:00.00000053,10.263893
2011-06-24 12:03:00.000000142,6.9285893
2011-06-24 12:03:00.000000188,9.59677
2011-06-24 12:03:00.00000089,5.2712455
2011-06-24 12:03:00.000000109,7.2009406
2011-06-24 12:03:00.00000074,6.565271
2011-06-24 12:03:00.000000113,10.647805
2011-06-24 12:03:00.00000044,6.236969
2011-06-24 12:03:00.000000183,6.148454
2011-06-24 12:03:00.00000047,6.1536174
2011-06-24 12:03:00.0000006,9.969017
2011-06-24 12:03:00.0000005,8.999917
2011-06-24 12:03:00.000000200,9.528662
2011-06-24 12:03:00.000000127,8.0368395
2011-06-24 12:03:00.000000120,10.982889
2011-06-24 12:03:00.000000133,7.906427
2011-06-24 12:03:00.00000073,6.101736
2011-06-24 12:03:00.000000101,6.0185027
2011-06-24 12:03:00.000000187,9.844505
2011-06-24 12:03:00.000000122,7.6034045
2011-06-24 12:03:00.000000175,6.3321214
2011-06-24 12:03:00.000000154,9.9579315
2011-06-24 12:03:00.000000197,7.5641766
2011-06-24 12:03:00.00000017,7.88944
2011-06-24 12:03:00.000000186,10.428989
2011-06-24 12:03:00.00000020,9.948778
2011-06-24 12:03:00.00000035,10.26885
2011-06-24 12:03:00.000000193,7.2650237
2011-06-24 12:03:00.000000201,7.8144007
2011-06-24 12:03:00.00000054,26.769753
2011-06-24 12:03:00.00000075,7.9325113
2011-06-24 12:03:00.000000114,6.957095
2011-06-24 12:03:00.00000062,27.436378
2011-06-24 12:03:00.00000055,29.51865
2011-06-24 12:03:00.00000025,5.72969
2011-06-24 12:03:00.00000022,5.619773
2011-06-24 12:03:00.000000144,12.399114
2011-06-24 12:03:00.000000177,6.5979905
2011-06-24 12:03:00.000000124,6.437473
2011-06-24 12:03:00.00000094,5.6564527
2011-06-24 12:03:00.00000041,7.2816434
2011-06-24 12:03:00.000000141,6.9218135
2011-06-24 12:03:00.00000092,7.8166046
2011-06-24 12:03:00.000000189,16.871193
2011-06-24 12:03:00.000000171,11.245678
2011-06-24 12:03:00.000000157,6.5889826
2011-06-24 12:03:00.000000179,7.493149
2011-06-24 12:03:00.000000107,14.04981
2011-06-24 12:03:00.00000095,15.467209
2011-06-24 12:03:00.00000076,8.141184
2011-06-24 12:03:00.000000156,7.454715
2011-06-24 12:03:00.000000111,32.315514
2011-06-24 12:03:00.000000116,8.674532
2011-06-24 12:03:00.00000033,10.369872
2011-06-24 12:03:00.00000082,6.068132
2011-06-24 12:03:00.00000078,5.6183376
2011-06-24 12:03:00.00000051,6.6874065
2011-06-24 12:03:00.000000143,10.2583065
2011-06-24 12:03:00.000000126,13.698436
2011-06-24 12:03:00.00000088,9.999795
2011-06-24 12:03:00.000000191,19.526344
2011-06-24 12:03:00.00000063,12.706009
2011-06-24 12:03:00.00000045,13.700008
2011-06-24 12:03:00.00000060,7.2170653
2011-06-24 12:03:00.00000040,34.285748
2011-06-24 12:03:00.00000057,8.391635
2011-06-24 12:03:00.00000013,6.230649
2011-06-24 12:03:00.00000068,32.147713
2011-06-24 12:03:00.000000165,5.831552
2011-06-24 12:03:00.00000056,6.0761056
2011-06-24 12:03:00.000000150,7.9784107
2011-06-24 12:03:00.00000052,6.270213
2011-06-24 12:03:00.00000085,52.920013
2011-06-24 12:03:00.000000190,7.9856663
2011-06-24 12:03:00.00000072,6.6659074
2011-06-24 12:03:00.000000137,6.2646046
2011-06-24 12:03:00.000000102,6.399737
2011-06-24 12:03:00.000000106,7.7218337
2011-06-24 12:03:00.000000118,5.8634324
2011-06-24 12:03:00.00000046,14.40836
2011-06-24 12:03:00.000000110,13.043762
2011-06-24 12:03:00.000000181,6.168903
2011-06-24 12:03:00.000000194,6.0329356
2011-06-24 12:03:00.00000061,6.0533857
2011-06-24 12:03:00.0000001,11.31745
2011-06-24 12:03:00.00000087,8.104728
2011-06-24 12:03:00.00000066,6.252442
2011-06-24 12:03:00.000000146,7.0758615
2011-06-24 12:03:00.000000149,51.310642
2011-06-24 12:03:00.00000038,12.336179
2011-06-24 12:03:00.000000196,7.7983065
2011-06-24 12:03:00.00000093,8.469114
2011-06-24 12:03:00.000000170,6.2098722
2011-06-24 12:03:00.000000168,8.7062025
2011-06-24 12:03:00.0000002,13.686028
2011-06-24 12:03:00.00000042,13.112364
2014-06-15 07:06:00.0000006,6.345116
2014-06-15 07:06:00.00000037,8.741249
2014-06-15 07:06:00.00000025,7.812092
2014-06-15 07:06:00.0000008,10.430531
2014-06-15 07:06:00.00000036,46.901554
2014-06-15 07:06:00.00000042,25.223705
2014-06-15 07:06:00.00000033,6.270213
2014-06-15 07:06:00.00000013,6.0742908
2014-06-15 07:06:00.00000035,53.267902
2014-06-15 07:06:00.00000030,8.66504
2014-06-15 07:06:00.00000024,7.853105
2014-06-15 07:06:00.00000031,9.170117
2014-06-15 07:06:00.0000009,13.974686
2014-06-15 07:06:00.00000039,51.171593
2014-06-15 07:06:00.00000010,6.2744694
2014-06-15 07:06:00.00000019,13.624261
2014-06-15 07:06:00.00000041,7.401591
2014-06-15 07:06:00.00000028,15.222315
2014-06-15 07:06:00.00000014,46.91363
2014-06-15 07:06:00.0000003,13.047046
2014-06-15 07:06:00.00000017,52.094013
2014-06-15 07:06:00.00000015,16.904379
2014-06-15 07:06:00.00000026,6.502121
2014-06-15 07:06:00.0000002,13.019151
2014-06-15 07:06:00.00000040,5.3109283
2014-06-15 07:06:00.00000016,6.410753
2014-06-06 16:22:20.0000003,6.075455
2014-06-06 16:22:20.0000002,7.5006623
2015-05-30 21:29:04.0000004,14.203801
2015-05-30 21:29:04.0000007,15.413663
2015-05-30 21:29:04.0000003,10.397793
2015-05-30 21:29:04.0000001,7.2651935
2009-10-26 12:01:36.0000001,11.036082
2009-10-26 12:01:36.0000002,8.535652
2009-10-26 12:01:36.0000005,6.6804132
2009-10-26 12:01:36.0000003,7.1935587
2013-02-02 15:45:08.0000003,7.558422
2013-02-02 15:45:08.0000001,8.503645
2013-02-02 15:45:08.0000002,10.015903
2015-04-15 06:47:04.0000001,7.4639435
2015-04-15 06:47:04.0000002,11.724664
2010-12-14 23:27:36.0000001,6.749789
2009-03-05 11:03:04.0000002,6.3926377
2009-03-05 11:03:04.0000001,13.875846
2013-07-18 12:23:40.0000003,6.13764
2013-07-18 12:23:40.0000002,6.441691
2013-07-18 12:23:40.0000001,7.2955136
2014-04-14 13:48:32.0000004,8.268206
2014-04-14 13:48:32.0000003,6.2289186
2014-08-18 05:33:08.0000001,8.336265
2012-01-28 03:14:28.0000001,32.76066
2009-09-14 02:19:00.00000014,11.987274
2009-09-14 02:19:00.00000035,14.113983
2009-09-14 02:19:00.00000040,6.423963
2009-09-14 02:19:00.00000031,6.7084618
2009-09-14 02:19:00.0000003,6.0707135
2009-09-14 02:19:00.00000025,11.0866165
2009-09-14 02:19:00.0000008,7.986981
2009-09-14 02:19:00.00000024,12.385413
2009-09-14 02:19:00.00000021,10.322912
2009-09-14 02:19:00.00000036,12.794217
2009-09-14 02:19:00.0000009,49.910946
2009-09-14 02:19:00.0000001,10.450784
2009-09-14 02:19:00.00000018,6.2286806
2009-09-14 02:19:00.00000039,11.4619255
2009-09-14 02:19:00.0000002,15.117848
2009-09-14 02:19:00.00000038,10.246147
2009-09-14 02:19:00.00000020,22.583181
2009-09-14 02:19:00.00000028,8.351242
2009-09-14 02:19:00.00000026,23.638062
2009-09-14 02:19:00.00000017,9.865983
2009-09-14 02:19:00.00000030,8.613919
2009-09-14 02:19:00.00000016,6.6109505
2009-09-14 02:19:00.0000006,8.560589
2009-09-14 02:19:00.0000007,10.697368
2011-08-14 14:17:28.0000003,8.294648
2011-08-14 14:17:28.0000001,6.047081
2011-08-14 14:17:28.0000004,6.7615376
2011-08-14 14:17:28.0000002,7.008169
2011-08-14 14:17:28.0000005,15.844438
2014-03-17 16:07:56.0000002,52.239353
2010-11-03 21:09:56.0000002,6.475095
2010-11-03 21:09:56.0000001,13.122418
2012-12-11 23:37:08.0000002,9.538084
2012-12-11 23:37:08.0000005,9.165865
2012-12-11 23:37:08.0000004,7.423038
2012-12-11 23:37:08.0000006,9.116254
2012-12-11 23:37:08.0000003,6.2785316
2012-12-11 23:37:08.0000001,15.295688
